log_id,worker_name,worker_phone,supervisor_id,work_date,hours,vendor_app,entered_at
L02401,JIGNESH YADAV,91-9249985698,S105,2025-02-16,5.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L00983,Sanjay P.,9348734714,S102,2025-01-25,4.0,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L02614,Ramesh Kumar,9104332181,S103,2025-02-20,6.0,vendor_a_v2.3,2025-02-20T14:00:00+05:30
L00107,D. Singh,93413 16475,S101,2025-01-23,7.0,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L01167,Ganesh Iyer,91-9049663193,S103,2025-03-04,8.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L02052,Patel Vikas,91-9090974395,S104,2025-03-02,9.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01888,Usha D.,9578091343,S103,2025-01-15,6.5,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L00603,Patel Renu,+91 9251354278,S104,2025-02-18,8.5,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L01362,Reena P.,93135 18233,S104,2025-03-06,4.5,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L01700,Rakesh Mishra,+919482477109,S102,2025-01-13,4.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00898,J. Kumar,91-9163287083,S105,2025-02-26,9.0,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L00393,Kavita Naidu,92997 37631,S104,2025-01-23,8.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L01158,S. Verma,+91 9719374529,S101,2025-02-28,7.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L00535,Rakesh  Iyer,+919788208121,S103,2025-02-16,6.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01143,Sarita V.,9719374529,S105,2025-02-06,4.0,vendor_a_v2.3,2025-02-06T19:30:00+05:30
L00199,Verma Ajay,94238 84969,S102,2025-03-10,9.0,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L01923,G. Kumari,0 9240050455,S104,2025-03-16,5.5,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L00794,Mahesh Bai,+91 9088356159,S102,2025-03-22,5.0,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L00733,Devi Ganesh,90733 75433,S105,2025-01-21,8.0,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L01944,GANESH KUMARI,+919240050455,S103,2025-02-18,6.0,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L02245,Naresh Kumari,91390 05329,S104,2025-01-21,6.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02085,GEETA VERMA,+91 9104709521,S101,2025-03-02,4.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L00729,Nair Vinod,+919232260256,S102,2025-03-04,8.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L01222,Ganesh B.,91-9572628498,S102,2025-03-18,6.5,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L02263,L. Mishra,+91 9933529042,S104,2025-01-23,4.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L00209,AJAY VERMA,9423884969,S102,2025-02-12,5.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L00826,Reena R.,+91 9465648236,S104,2025-01-15,4.5,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L02226,Mishra Mohit,9773515850,S101,2025-03-24,8.0,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L02562,Reena  Gupta,+91 9502296120,S104,2025-03-26,7.0,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L01475,Patel Rakesh,91-9711671902,S105,2025-03-18,9.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L00707,V. Nair,+91 9232260256,S101,2025-03-12,4.0,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L02061,Vikas P.,91-9090974395,S102,2025-03-15,4.5,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L02576,ANKIT BAI,+91 9752545991,S104,2025-01-31,8.5,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L00436,Vijay  Pandey,+91 9473178108,S101,2025-02-02,5.5,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L01543,Vimala  Bai,9499091334,S104,2025-01-29,7.0,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L02616,Ajay  Shah,96872 34309,S103,2025-02-10,8.0,vendor_a_v2.3,2025-02-10T19:00:00+05:30
L00027,Ramesh  Kumar,9104332181,S105,2025-03-04,8.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L01733,L. Kumar,0 9861317127,S102,2025-03-08,5.0,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L02589,Ankit B.,0 9752545991,S101,2025-01-27,4.5,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L00306,Geeta Reddy,9281489325,S102,2025-01-17,5.5,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L00030,Ramesh K.,+919104332181,S102,2025-02-16,7.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L00485,Sarita P.,0 9677360260,S101,2025-03-08,5.0,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L02464,Amit B.,95452 71111,S104,2025-02-14,7.0,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L00712,Nair Vinod,+91 9232260256,S102,2025-01-27,9.0,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L01623,Priya  Shah,91-9994717464,S104,2025-03-04,6.0,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L00218,Ajay  Verma,91-9423884969,S102,2025-02-16,6.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01523,Vimala  Bai,91-9499091334,S101,2025-01-31,7.5,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L02011,Geeta K.,91-9407482175,S105,2025-02-08,6.0,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L00971,Sanjay  Patel,+919348734714,S104,2025-03-22,8.0,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01756,VINOD RAO,+919737826398,S104,2025-03-20,9.0,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L01219,GANESH BAI,+91 9572628498,S102,2025-03-02,8.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01629,MAHESH BAI,0 9594013990,S103,2025-03-06,5.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L00486,Sarita  Pandey,96773 60260,S104,2025-02-10,4.5,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L01129,Mukesh Rao,9080531003,S103,2025-02-16,5.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01764,V. Rao,97378 26398,S105,2025-01-29,7.5,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L02419,JIGNESH YADAV,+919249985698,S105,2025-03-06,7.5,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L02027,Geeta  Kumari,+91 9436713695,S102,2025-03-26,9.0,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L00989,Sanjay  Patel,91-9348734714,S105,2025-03-26,7.5,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L00676,G. Pandey,9786801128,S102,2025-03-24,4.5,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L00085,Shanti P.,0 9078161849,S102,2025-03-24,6.0,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L01364,Reena P.,+91 9313518233,S102,2025-01-23,4.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L00390,K. Naidu,9299737631,S101,2025-02-08,5.0,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L01138,MUKESH RAO,+91 9080531003,S105,2025-03-02,6.5,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01174,Ganesh  Iyer,+91 9049663193,S105,2025-02-02,4.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L01106,A. Pandey,9046537556,S105,2025-03-22,8.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L02010,G. Kumari,94074 82175,S103,2025-01-07,6.0,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L01779,V. Gupta,+91 9840449972,S101,2025-02-04,7.5,vendor_a_v2.3,2025-02-04T19:30:00+05:30
L00454,Vijay P.,91-9473178108,S105,2025-01-11,7.5,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L02253,N. Kumari,91-9139005329,S102,2025-01-25,8.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L01066,Vinod Naidu,0 9893734670,S105,2025-03-16,5.5,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L02543,MOHIT SHARMA,0 9493689980,S101,2025-01-17,8.5,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L00518,Ajay  Shah,0 9687234309,S104,2025-02-20,7.5,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L01095,V. Pandey,+91 9729806990,S104,2025-01-31,4.5,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L00555,R. Iyer,97882 08121,S105,2025-02-26,6.5,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L01948,Iyer Vinod,0 9222196937,S104,2025-01-21,4.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02525,Mohit  Sharma,0 9493689980,S103,2025-02-26,5.5,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L00038,R. Kumar,+91 9104332181,S105,2025-03-10,8.5,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L00126,Singh Dinesh,91-9341316475,S103,2025-03-02,9.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01233,GANESH BAI,+919572628498,S102,2025-03-15,8.5,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L02364,Asha  Shah,0 9700766177,S104,2025-03-18,8.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L02585,Ankit Bai,9752545991,S102,2025-02-12,6.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L00820,REENA REDDY,9465648236,S104,2025-02-10,5.0,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L00813,Bai Mahesh,+919088356159,S101,2025-03-20,8.5,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L00081,Pandey Ramesh,+919654235116,S105,2025-02-24,6.5,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L00940,Reddy Ajay,98957 98687,S104,2025-02-02,4.5,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L00286,A. Reddy,0 9480184514,S102,2025-01-07,5.5,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L01979,Vinod Iyer,92221 96937,S104,2025-03-22,5.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01827,Devi Pooja,91-9627028951,S101,2025-02-20,9.0,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L00065,R. Pandey,96542 35116,S101,2025-03-22,6.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L00243,Hitesh  Reddy,9710122691,S105,2025-01-13,6.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L01840,Pooja D.,96270 28951,S105,2025-02-24,8.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L02012,Geeta K.,9407482175,S105,2025-03-14,6.5,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L01576,A. Yadav,9349361832,S103,2025-02-06,7.5,vendor_a_v2.3,2025-02-06T19:30:00+05:30
L00808,Mahesh  Bai,91-9088356159,S105,2025-03-16,5.5,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L02119,Naresh  Kumari,+919123685160,S104,2025-01-07,7.5,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L01311,MUKESH TIWARI,+919678377701,S101,2025-02-28,6.5,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L02035,Geeta Kumari,0 9436713695,S104,2025-02-20,8.5,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L00342,Anita S.,9657871331,S104,2025-02-12,8.5,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01239,Ganesh B.,+919572628498,S101,2025-02-18,7.5,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L00021,Ramesh  Kumar,99014 76797,S101,2025-02-24,7.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L00648,Asha K.,+919841241182,S104,2025-03-14,9.0,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L00594,A. Tiwari,0 9462475107,S104,2025-03-14,6.5,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L00544,RAKESH IYER,+919788208121,S101,2025-02-08,5.5,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L00058,Kumar Ramesh,91-9104332181,S105,2025-01-07,8.0,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L02490,Verma Mohit,98098 85165,S104,2025-02-24,8.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L02512,Meena Nair,+919451983273,S104,2025-01-15,5.5,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L00600,Amit Tiwari,94624 75107,S105,2025-03-24,6.5,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L02414,Yadav Jignesh,+91 9249985698,S105,2025-02-22,8.5,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L00219,Verma Ajay,+91 9423884969,S102,2025-01-19,8.0,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L02363,Asha S.,+91 9700766177,S103,2025-03-06,6.5,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L01099,Pandey Ajay,9046537556,S102,2025-03-06,5.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L01191,Ganesh Iyer,9049663193,S102,2025-02-08,5.5,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L02504,MEENA NAIR,91-9451983273,S103,2025-03-06,5.5,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L00817,Mahesh B.,0 9088356159,S104,2025-03-18,5.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L00423,V. Bai,0 9701065133,S105,2025-01-25,8.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L01794,Sumit Naidu,+919867533963,S104,2025-01-27,8.5,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L01291,Amit Pandey,97354 54948,S104,2025-03-10,6.5,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L02397,Yadav Jignesh,+919249985698,S104,2025-02-12,8.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L00939,Ajay R.,+91 9895798687,S102,2025-01-21,5.0,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02158,Mohit  Patel,0 9965137098,S105,2025-01-15,6.5,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L02522,Sharma Mohit,+919493689980,S101,2025-03-06,6.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L00947,Ajay R.,9895798687,S105,2025-03-18,6.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L00842,REENA REDDY,91-9465648236,S102,2025-03-22,8.0,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01932,Kumari Ganesh,91-9240050455,S101,2025-02-16,7.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L00620,Renu P.,+91 9251354278,S105,2025-02-16,9.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01033,Rakesh M.,96690 96705,S104,2025-02-16,7.5,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01246,Ganesh Bai,+91 9572628498,S101,2025-03-24,8.5,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L01870,AJAY KUMAR,92621 74596,S103,2025-02-02,6.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L02168,M. Patel,99651 37098,S103,2025-02-02,5.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L02568,Reena Gupta,95022 96120,S103,2025-01-13,6.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00565,Vikas Sharma,99399 09169,S105,2025-01-21,6.0,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L00831,Reena Reddy,0 9465648236,S105,2025-02-16,7.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01939,Kumari Ganesh,+91 9240050455,S102,2025-02-06,5.5,vendor_a_v2.3,2025-02-06T19:30:00+05:30
L01170,Ganesh I.,9049663193,S105,2025-01-17,8.0,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L01266,Patel Vimala,9531473799,S104,2025-01-25,4.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L01809,S. Naidu,+91 9867533963,S104,2025-01-19,4.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L00721,V. Nair,92322 60256,S101,2025-01-13,8.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L01146,Sarita  Verma,91-9719374529,S102,2025-03-14,7.0,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L00523,Shah Ajay,+919687234309,S104,2025-02-10,6.0,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L02210,Hitesh D.,9758692617,S104,2025-02-28,6.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L01393,Asha Nair,+919413435240,S102,2025-03-10,6.0,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L01405,A. Nair,+91 9413435240,S103,2025-01-21,8.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L00629,R. Patel,9251354278,S103,2025-01-11,5.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L02463,Bai Amit,9545271111,S103,2025-01-19,4.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L02592,Bai Ankit,0 9752545991,S103,2025-01-17,5.5,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L02041,GEETA KUMARI,0 9436713695,S105,2025-02-10,5.5,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L01134,Mukesh Rao,+91 9080531003,S101,2025-01-07,4.5,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L01864,Ajay  Kumar,0 9262174596,S102,2025-02-14,4.5,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L01152,SARITA VERMA,91-9719374529,S102,2025-02-24,6.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L00045,Kumar Ramesh,+919104332181,S104,2025-01-17,9.0,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L00993,Usha Yadav,91-9223623166,S102,2025-01-23,5.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L02594,Ankit  Bai,9752545991,S102,2025-03-15,4.5,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L02587,Ankit B.,+919752545991,S102,2025-02-02,6.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L02450,Bai Amit,95452 71111,S104,2025-03-02,8.5,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L00897,Jignesh Kumar,+919163287083,S102,2025-03-10,7.0,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L02533,Mohit S.,94936 89980,S102,2025-03-24,9.0,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L00129,Dinesh Singh,+919341316475,S104,2025-01-09,6.0,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L00624,R. Patel,+919251354278,S104,2025-03-12,7.5,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L01209,S. Sharma,+91 9905865185,S104,2025-01-13,4.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00867,Sunita Nair,0 9946804436,S105,2025-02-08,6.0,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L02549,REENA GUPTA,91-9502296120,S104,2025-03-20,8.0,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L01265,V. Patel,0 9531473799,S101,2025-03-18,7.5,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L02151,M. Patel,0 9965137098,S103,2025-01-29,8.0,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L02086,Sunita  Mishra,92858 84247,S101,2025-01-23,7.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L00974,Patel Sanjay,93487 34714,S102,2025-03-08,5.5,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L01285,Patel Vimala,95314 73799,S103,2025-02-16,9.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L00550,Rakesh  Iyer,97882 08121,S102,2025-02-24,9.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L00912,Jignesh K.,0 9163287083,S103,2025-01-11,7.5,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L00047,RAMESH KUMAR,+919104332181,S101,2025-01-21,8.0,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L01245,Ganesh Bai,91-9572628498,S104,2025-01-09,7.5,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L01983,Kumari Geeta,9407482175,S101,2025-01-13,7.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00280,Ajay Reddy,+919480184514,S103,2025-02-14,5.5,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L02020,Geeta  Kumari,91-9436713695,S104,2025-01-19,4.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L01512,Bai Vimala,94990 91334,S101,2025-03-12,6.5,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L02001,Geeta Kumari,+91 9407482175,S103,2025-01-19,4.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L01678,Vikas  Reddy,+91 9087603859,S102,2025-02-24,5.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L00019,R. Kumar,+919901476797,S103,2025-01-15,7.0,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L02177,Mohit P.,9965137098,S101,2025-02-08,6.0,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L02529,Mohit  Sharma,0 9493689980,S101,2025-02-02,7.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L01963,V. Iyer,91-9222196937,S102,2025-03-18,6.5,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L01375,Reena Patel,+919313518233,S102,2025-02-22,7.0,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L02313,SUNITA SHARMA,90205 39502,S105,2025-02-28,9.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L02366,Shah Asha,+919700766177,S101,2025-02-20,6.0,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L00458,Sarita  Pandey,+91 9677360260,S102,2025-03-16,6.0,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L02257,Naresh Kumari,+91 9139005329,S105,2025-02-20,8.5,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L00704,Jignesh Bai,92045 05331,S102,2025-01-29,8.5,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L00333,Rao Mukesh,91822 78248,S102,2025-03-15,8.0,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L02611,Naresh Kumari,91-9139005329,S101,2025-02-15,7.0,vendor_a_v2.3,2025-03-25T11:00:00+05:30
L02384,Asha  Shah,97007 66177,S102,2025-02-24,6.5,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L02486,Mohit V.,+919809885165,S101,2025-03-20,7.5,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L01264,VIMALA PATEL,91-9531473799,S103,2025-01-09,4.5,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L00631,Renu P.,0 9251354278,S105,2025-01-31,8.5,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L00419,KAVITA NAIDU,91-9299737631,S103,2025-01-25,9.0,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L00918,J. Kumar,+919163287083,S103,2025-02-16,5.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L00663,Sumit Mishra,+919487401640,S105,2025-01-13,7.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00284,Reddy Ajay,+919480184514,S104,2025-01-31,8.0,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L02553,Reena Gupta,+91 9502296120,S105,2025-03-18,9.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L01178,Ganesh I.,+91 9049663193,S102,2025-01-21,8.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02048,V. Patel,90909 74395,S101,2025-02-28,7.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L02590,Ankit B.,91-9752545991,S102,2025-02-26,6.5,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L00350,Shah Anita,+91 9657871331,S102,2025-01-13,4.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L01565,Lakshmi Y.,92067 97403,S104,2025-03-10,5.5,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L02150,Patel Mohit,9965137098,S101,2025-01-19,8.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L01830,Pooja  Devi,0 9627028951,S101,2025-01-19,6.0,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L01970,V. Iyer,91-9222196937,S102,2025-02-20,4.5,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L01426,Rakesh Naidu,9427109477,S102,2025-02-14,4.0,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L00755,Sumit Patel,91-9145868501,S101,2025-01-09,8.5,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L02342,Vinod  Reddy,91177 58917,S105,2025-03-24,6.0,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L02147,Naresh Kumari,+91 9123685160,S103,2025-03-10,6.0,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L01437,R. Naidu,+919427109477,S101,2025-03-20,7.0,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L00309,Asha K.,91-9957015430,S104,2025-02-02,5.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L01499,Mukesh Tiwari,0 9186999386,S102,2025-01-27,8.5,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L01684,Vikas  Reddy,+91 9087603859,S102,2025-03-18,8.5,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L02555,Reena Gupta,+91 9502296120,S105,2025-01-25,7.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L00035,RAMESH KUMAR,+91 9104332181,S101,2025-03-24,5.0,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L01384,Patel Reena,+919313518233,S103,2025-02-10,9.0,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L01505,Mukesh Tiwari,+91 9186999386,S102,2025-01-21,5.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02586,A. Bai,9752545991,S102,2025-02-22,8.0,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L02377,Asha  Shah,0 9700766177,S101,2025-03-02,7.5,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L02514,Meena N.,91-9451983273,S101,2025-03-10,5.5,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L00717,Nair Vinod,+91 9232260256,S101,2025-03-18,5.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L02159,Mohit Patel,+91 9965137098,S104,2025-03-15,7.5,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L01419,Asha N.,0 9413435240,S105,2025-03-22,4.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01109,Pandey Ajay,0 9046537556,S104,2025-03-08,5.0,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L00506,Ajay  Shah,9687234309,S105,2025-01-15,8.0,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L01318,Mukesh T.,96783 77701,S105,2025-01-27,5.5,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L01093,V. Pandey,0 9729806990,S102,2025-02-10,4.5,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L01187,Ganesh  Iyer,9049663193,S102,2025-02-12,4.5,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L00859,Sunita Nair,91-9946804436,S101,2025-02-06,8.5,vendor_a_v2.3,2025-02-06T19:30:00+05:30
